subscription_id,status_new,THEMONTH,THEDATETIME
428473562,active,2023-11,2023-11-25 12:55:47
428473562,cancelled,2024-01,2024-01-12 15:03:19
428546877,active,2023-11,2023-11-25 16:15:50
428546877,cancelled,2023-12,2023-12-12 01:33:21
428894409,active,2023-11,2023-11-26 11:20:11
428894409,cancelled,2023-11,2023-11-26 11:23:45
429393552,active,2023-11,2023-11-27 13:10:38
429396795,active,2023-11,2023-11-27 13:22:12
429396795,cancelled,2024-01,2024-01-03 11:52:16
429396993,active,2023-11,2023-11-27 13:22:48
429396993,cancelled,2023-11,2023-11-27 13:24:49
429402942,active,2023-11,2023-11-27 13:43:09
429402942,cancelled,2024-03,2024-03-26 18:46:27
429409466,active,2023-11,2023-11-27 14:04:42
429521147,active,2023-11,2023-11-27 18:06:29
429521147,cancelled,2024-10,2024-10-24 04:50:09
429527791,active,2023-11,2023-11-27 18:15:44
429527791,cancelled,2024-04,2024-04-22 20:26:32
429570428,active,2023-11,2023-11-27 19:22:17
429570428,cancelled,2023-11,2023-11-27 19:26:48
429934954,active,2023-11,2023-11-28 07:03:09
429934954,cancelled,2024-04,2024-04-16 05:42:36
430090667,active,2023-11,2023-11-28 19:05:24
430090667,cancelled,2023-12,2023-12-05 08:22:48
430337914,active,2023-11,2023-11-29 13:33:27
430337914,cancelled,2024-04,2024-04-29 14:48:04
430954022,active,2023-12,2023-12-01 12:22:16
430954022,cancelled,2024-02,2024-02-09 10:10:02
431199265,active,2024-10,2024-10-28 04:23:04
431326903,active,2023-12,2023-12-02 20:40:42
431326903,cancelled,2023-12,2023-12-02 20:43:08
431326946,active,2023-12,2023-12-02 20:40:55
431326946,cancelled,2023-12,2023-12-02 20:44:04
431453482,active,2023-12,2023-12-03 10:21:44
431453482,cancelled,2023-12,2023-12-04 06:16:09
431453484,active,2023-12,2023-12-03 10:21:45
431453484,cancelled,2023-12,2023-12-04 06:16:02
431459064,active,2023-12,2023-12-03 11:26:14
431459064,cancelled,2024-05,2024-05-10 20:35:45
431586214,active,2023-12,2023-12-03 20:58:29
431586214,cancelled,2024-03,2024-03-31 19:08:19
432779774,active,2023-12,2023-12-06 12:36:26
432779776,active,2023-12,2023-12-06 12:36:27
433407847,active,2024-02,2024-02-04 21:59:44
433979968,active,2023-12,2023-12-10 10:25:32
433979968,cancelled,2024-02,2024-02-11 21:36:44
433992705,active,2023-12,2023-12-10 12:16:36
433992705,cancelled,2024-04,2024-04-03 05:53:00
434011009,active,2023-12,2023-12-10 14:11:40
434011011,active,2023-12,2023-12-10 14:11:40
434011011,cancelled,2024-08,2024-08-28 09:53:38
434407624,active,2023-12,2023-12-11 19:08:54
434407624,cancelled,2024-06,2024-06-10 13:15:54
434645223,active,2024-02,2024-02-11 16:11:01
434653274,active,2023-12,2023-12-12 10:24:05
434653274,cancelled,2024-01,2024-01-15 17:25:07
434767419,active,2023-12,2023-12-12 20:01:57
434767419,cancelled,2024-05,2024-05-13 07:46:24
434943008,active,2023-12,2023-12-13 13:32:47
434943008,cancelled,2024-05,2024-05-28 19:50:51
436010226,active,2023-12,2023-12-17 13:07:36
436010226,cancelled,2023-12,2023-12-19 10:03:49
436030488,active,2023-12,2023-12-17 14:53:49
436030488,cancelled,2024-03,2024-03-20 18:24:51
436033259,active,2023-12,2023-12-17 15:06:17
436033259,cancelled,2024-01,2024-01-12 17:54:39
436035295,active,2023-12,2023-12-17 15:15:08
436035295,cancelled,2024-02,2024-02-12 08:14:39
436055819,active,2023-12,2023-12-17 16:40:51
436055819,cancelled,2024-02,2024-02-14 08:37:22
436072849,active,2023-12,2023-12-17 17:51:26
436072849,cancelled,2024-03,2024-03-17 10:13:20
436231939,active,2023-12,2023-12-18 05:16:46
436244808,active,2023-12,2023-12-18 06:45:09
436244808,cancelled,2024-01,2024-01-18 07:44:28
436278806,active,2023-12,2023-12-18 11:57:36
436278806,cancelled,2024-02,2024-02-14 08:46:58
436357259,active,2023-12,2023-12-18 17:44:36
436357259,cancelled,2024-02,2024-02-08 22:57:57
436661292,active,2023-12,2023-12-19 21:07:00
436661292,cancelled,2024-09,2024-09-17 17:08:05
436781984,active,2024-01,2024-01-20 08:30:20
436781984,cancelled,2024-10,2024-10-10 18:07:56
436908685,active,2023-12,2023-12-20 21:53:22
436908685,cancelled,2024-02,2024-02-28 20:17:14
437873960,active,2023-12,2023-12-25 17:13:34
437873960,cancelled,2024-01,2024-01-25 19:11:48
438055292,active,2023-12,2023-12-26 14:45:53
438055292,cancelled,2024-04,2024-04-14 11:05:22
438334548,active,2023-12,2023-12-27 13:16:02
438334548,cancelled,2023-12,2023-12-27 15:29:27
438405520,active,2023-12,2023-12-27 17:53:03
438405520,cancelled,2024-03,2024-03-29 10:33:02
439301392,active,2024-07,2024-07-23 17:56:10
440123472,active,2024-03,2024-03-02 09:37:22
440139313,active,2024-01,2024-01-02 11:26:37
440139313,cancelled,2024-01,2024-01-02 11:27:08
440296829,active,2024-01,2024-01-02 21:02:04
440296829,cancelled,2024-04,2024-04-11 18:23:28
440609581,active,2024-01,2024-01-03 19:17:51
440609581,cancelled,2024-09,2024-09-12 04:37:05
440949688,active,2024-01,2024-01-04 18:08:30
440949688,cancelled,2024-02,2024-02-12 10:28:15
441030567,active,2024-10,2024-10-28 04:23:16
441071537,active,2024-01,2024-01-05 01:09:34
441071537,cancelled,2024-03,2024-03-02 03:51:44
441196787,active,2024-01,2024-01-05 12:37:50
441196787,cancelled,2024-03,2024-03-30 05:45:24
441352131,active,2024-01,2024-01-05 22:05:48
441352131,cancelled,2024-02,2024-02-24 08:08:33
441363248,active,2024-01,2024-01-05 22:55:11
441363248,cancelled,2024-03,2024-03-29 21:30:40
441468162,active,2024-03,2024-03-14 10:18:34
441468162,cancelled,2024-04,2024-04-07 16:50:26
442263407,active,2024-01,2024-01-08 22:34:29
442263407,cancelled,2024-02,2024-02-22 09:36:32
442416497,active,2024-01,2024-01-09 13:09:24
442416497,cancelled,2024-01,2024-01-09 13:10:40
443028401,active,2024-02,2024-02-11 09:07:41
443144204,active,2024-01,2024-01-11 18:22:22
443246602,active,2024-01,2024-01-11 22:54:13
443556917,active,2024-01,2024-01-12 21:21:00
443556917,cancelled,2024-04,2024-04-08 12:12:20
443855482,active,2024-01,2024-01-27 16:04:41
443855482,cancelled,2024-08,2024-08-24 20:07:00
444008297,active,2024-01,2024-01-14 10:41:24
444008297,cancelled,2024-02,2024-02-09 09:57:20
444024647,active,2024-01,2024-01-14 12:56:31
444024647,cancelled,2024-02,2024-02-05 21:43:46
444404813,active,2024-01,2024-01-15 17:39:26
444404813,cancelled,2024-05,2024-05-14 11:14:13
444860077,active,2024-01,2024-01-17 05:41:15
444860077,cancelled,2024-02,2024-02-26 09:53:27
444860244,active,2024-01,2024-01-17 05:42:34
444860244,cancelled,2024-02,2024-02-26 09:53:50
445194966,active,2024-01,2024-01-18 07:07:17
445194966,cancelled,2024-02,2024-02-13 08:55:08
445407991,active,2024-01,2024-01-18 23:02:29
445407991,cancelled,2024-01,2024-01-18 23:03:31
445409956,active,2024-01,2024-01-18 23:09:54
445511727,active,2024-01,2024-01-19 10:01:41
445511727,cancelled,2024-04,2024-04-13 04:39:21
445511728,active,2024-01,2024-01-19 10:01:43
445778386,active,2024-01,2024-01-20 05:00:37
445778386,cancelled,2024-02,2024-02-15 09:17:07
446228876,active,2024-01,2024-01-21 20:42:12
446228876,cancelled,2024-01,2024-01-21 20:44:51
446373707,active,2024-01,2024-01-22 08:11:23
446695980,active,2024-01,2024-01-23 11:52:09
446695980,cancelled,2024-01,2024-01-24 11:18:12
446991720,active,2024-01,2024-01-24 11:42:46
446991720,cancelled,2024-07,2024-07-19 04:38:53
447167680,active,2024-01,2024-01-24 23:32:32
447167680,cancelled,2024-02,2024-02-28 12:58:52
447587568,active,2024-01,2024-01-26 08:24:04
447587568,cancelled,2024-05,2024-05-04 05:41:41
448018593,active,2024-01,2024-01-27 16:32:12
448018593,cancelled,2024-03,2024-03-13 16:27:35
448273784,active,2024-10,2024-10-28 04:23:19
448275056,active,2024-10,2024-10-28 04:23:23
449033354,active,2024-03,2024-03-22 14:08:52
449208908,active,2024-01,2024-01-31 13:42:21
449208908,cancelled,2024-03,2024-03-10 09:58:25
449480930,active,2024-01,2024-01-31 21:49:31
449480930,cancelled,2024-07,2024-07-28 14:41:26
449667442,active,2024-02,2024-02-01 13:34:46
449667442,cancelled,2024-04,2024-04-27 06:44:37
449739669,active,2024-02,2024-02-01 18:16:08
449739669,cancelled,2024-03,2024-03-08 14:05:29
449820979,active,2024-02,2024-02-01 20:47:31
449820979,cancelled,2024-05,2024-05-20 11:37:46
449987819,active,2024-02,2024-02-02 11:26:28
450202909,active,2024-02,2024-02-02 22:25:34
450202909,cancelled,2024-05,2024-05-12 07:37:19
450619637,active,2024-09,2024-09-14 21:51:56
450938711,active,2024-02,2024-02-24 21:11:46
450938711,cancelled,2024-03,2024-03-31 21:17:46
451105261,active,2024-02,2024-02-05 19:32:00
451261779,active,2024-02,2024-02-06 06:42:30
451261779,cancelled,2024-06,2024-06-07 13:52:30
451261782,active,2024-02,2024-02-06 06:42:31
451261782,cancelled,2024-03,2024-03-06 14:30:03
451340539,active,2024-02,2024-02-06 15:41:25
451859668,active,2024-02,2024-02-07 22:48:11
451859668,cancelled,2024-03,2024-03-02 19:26:29
452460418,active,2024-02,2024-02-09 17:08:56
452460418,cancelled,2024-02,2024-02-12 20:12:10
452616284,active,2024-10,2024-10-28 04:42:42
453273080,active,2024-02,2024-02-12 12:02:30
453273974,active,2024-02,2024-02-12 12:08:10
453273974,cancelled,2024-02,2024-02-12 12:09:24
453273974,active,2024-02,2024-02-12 12:09:36
453273974,cancelled,2024-02,2024-02-12 12:10:12
453273974,active,2024-02,2024-02-12 12:10:26
453273974,cancelled,2024-05,2024-05-03 12:53:39
453486985,active,2024-02,2024-02-12 22:41:16
453486985,cancelled,2024-03,2024-03-07 21:52:15
453639848,active,2024-02,2024-02-13 14:13:12
453639848,cancelled,2024-06,2024-06-12 12:50:45
454022490,active,2024-02,2024-02-14 12:16:45
454022490,cancelled,2024-02,2024-02-28 11:54:15
454022491,active,2024-02,2024-02-14 12:16:45
454022491,cancelled,2024-02,2024-02-28 13:03:47
454328298,active,2024-10,2024-10-28 04:38:38
455252110,active,2024-02,2024-02-17 20:50:19
455252110,cancelled,2024-03,2024-03-29 21:21:43
455557988,active,2024-02,2024-02-18 22:12:56
455557988,cancelled,2024-02,2024-02-18 22:17:53
455570820,active,2024-02,2024-02-18 23:06:04
455570820,cancelled,2024-03,2024-03-18 10:40:22
455881394,active,2024-02,2024-02-19 23:40:44
455881394,cancelled,2024-05,2024-05-14 18:29:40
455881396,active,2024-02,2024-02-19 23:40:45
455881396,cancelled,2024-05,2024-05-14 18:29:17
456556441,active,2024-02,2024-02-21 20:16:34
456556441,cancelled,2024-05,2024-05-23 15:26:38
456795413,active,2024-03,2024-03-11 20:38:13
456795413,cancelled,2024-04,2024-04-20 07:08:26
457422852,active,2024-02,2024-02-23 10:24:05
457422852,cancelled,2024-04,2024-04-23 13:46:45
457827206,active,2024-02,2024-02-24 09:32:38
457827206,cancelled,2024-07,2024-07-03 08:06:32
457851886,active,2024-02,2024-02-24 12:55:06
457851886,cancelled,2024-04,2024-04-05 11:14:26
457864256,active,2024-02,2024-02-24 13:59:48
457864256,cancelled,2024-02,2024-02-24 17:29:53
457901399,active,2024-02,2024-02-24 16:27:59
457901399,cancelled,2024-02,2024-02-24 16:47:39
457903329,active,2024-02,2024-02-24 16:35:18
457903329,cancelled,2024-02,2024-02-24 16:52:25
457960118,active,2024-02,2024-02-24 20:11:49
457960118,cancelled,2024-03,2024-03-19 20:31:02
458907845,active,2024-02,2024-02-27 21:01:06
459063614,active,2024-02,2024-02-28 07:09:57
459063614,cancelled,2024-02,2024-02-28 07:14:06
459089125,active,2024-02,2024-02-28 09:57:54
459089125,cancelled,2024-02,2024-02-28 10:04:21
459089598,active,2024-02,2024-02-28 10:02:32
459089598,cancelled,2024-05,2024-05-14 11:36:19
459091666,active,2024-02,2024-02-28 10:20:19
459091666,cancelled,2024-03,2024-03-26 11:22:34
459093894,active,2024-10,2024-10-28 04:23:06
459258452,active,2024-10,2024-10-28 04:23:08
459263969,active,2024-02,2024-02-28 20:29:25
459499667,active,2024-02,2024-02-29 13:47:02
459499667,cancelled,2024-03,2024-03-01 08:48:23
459690848,active,2024-02,2024-02-29 21:08:23
459690848,cancelled,2024-10,2024-10-13 08:56:21
459749880,active,2024-09,2024-09-08 13:42:15
459843292,active,2024-03,2024-03-01 08:48:05
459843292,cancelled,2024-04,2024-04-07 17:25:49
460044584,active,2024-03,2024-03-01 20:31:36
460044584,cancelled,2024-05,2024-05-01 10:08:23
460255342,active,2024-03,2024-03-02 10:00:03
460255342,cancelled,2024-05,2024-05-02 17:49:45
460455413,active,2024-03,2024-03-02 22:04:57
460455413,cancelled,2024-04,2024-04-04 23:25:48
461334684,active,2024-03,2024-03-05 09:28:04
461334684,cancelled,2024-03,2024-03-08 19:42:43
461391517,active,2024-03,2024-03-05 15:13:46
461391517,cancelled,2024-04,2024-04-05 09:30:13
461453627,active,2024-03,2024-03-05 19:19:27
461453627,cancelled,2024-03,2024-03-07 18:49:40
461690630,active,2024-03,2024-03-06 12:14:06
461690630,cancelled,2024-04,2024-04-06 13:17:53
461731860,active,2024-03,2024-03-06 15:25:56
461731860,cancelled,2024-03,2024-03-06 17:30:02
461853004,active,2024-03,2024-03-06 21:35:22
461853004,cancelled,2024-04,2024-04-02 02:15:54
461969519,active,2024-03,2024-03-07 05:49:57
461969519,cancelled,2024-03,2024-03-08 13:14:51
461969521,active,2024-03,2024-03-07 05:49:57
461969521,cancelled,2024-03,2024-03-08 13:14:40
462337734,active,2024-03,2024-03-08 10:05:48
462337734,cancelled,2024-03,2024-03-08 12:15:04
462337734,active,2024-03,2024-03-08 12:16:27
462818866,active,2024-03,2024-03-09 15:47:17
462818866,cancelled,2024-05,2024-05-04 04:36:10
463214618,active,2024-03,2024-03-10 22:29:38
463214618,cancelled,2024-09,2024-09-03 18:55:36
463263873,active,2024-03,2024-03-11 01:52:10
463263873,cancelled,2024-06,2024-06-10 18:27:05
463626715,active,2024-03,2024-03-12 07:43:14
463626715,cancelled,2024-03,2024-03-12 07:48:32
464099252,active,2024-03,2024-03-13 12:04:45
464099252,cancelled,2024-03,2024-03-24 21:43:32
464243644,active,2024-03,2024-03-13 20:07:05
464243644,cancelled,2024-05,2024-05-08 18:49:25
464422011,active,2024-03,2024-03-14 10:50:56
464422011,cancelled,2024-07,2024-07-12 10:09:42
464491403,active,2024-03,2024-03-14 14:20:21
464491403,cancelled,2024-03,2024-03-18 08:04:48
464527522,active,2024-03,2024-03-14 16:45:16
464527522,cancelled,2024-07,2024-07-01 12:27:51
464580638,active,2024-03,2024-03-14 20:17:00
464585436,active,2024-03,2024-03-14 20:36:42
464585436,cancelled,2024-05,2024-05-20 12:02:57
464585437,active,2024-03,2024-03-14 20:36:42
464585437,cancelled,2024-05,2024-05-16 10:09:16
464670956,active,2024-03,2024-03-15 03:03:10
464670956,cancelled,2024-07,2024-07-11 04:36:08
464694032,active,2024-03,2024-03-15 06:33:00
464694032,cancelled,2024-08,2024-08-11 15:41:53
465056880,active,2024-03,2024-03-16 14:18:03
465067461,active,2024-03,2024-03-16 14:57:53
465067461,cancelled,2024-05,2024-05-07 10:29:12
465349664,active,2024-03,2024-03-17 09:30:00
465349664,cancelled,2024-04,2024-04-18 13:58:39
465753420,active,2024-03,2024-03-18 14:21:58
466042930,active,2024-03,2024-03-19 08:46:46
466042930,cancelled,2024-09,2024-09-15 16:43:15
466092558,active,2024-06,2024-06-05 21:58:09
466092558,cancelled,2024-06,2024-06-05 21:59:32
466314930,active,2024-03,2024-03-20 08:26:06
466314930,cancelled,2024-06,2024-06-15 22:18:18
467539075,active,2024-05,2024-05-04 13:39:51
467608540,active,2024-03,2024-03-23 14:35:08
467617447,active,2024-03,2024-03-23 15:14:58
467617447,cancelled,2024-05,2024-05-22 17:27:53
468445026,active,2024-10,2024-10-28 04:23:03
469080317,active,2024-03,2024-03-27 14:43:49
469080317,cancelled,2024-09,2024-09-14 08:10:37
469376299,active,2024-10,2024-10-28 04:23:22
470048434,active,2024-07,2024-07-18 05:12:08
470048434,cancelled,2024-09,2024-09-09 04:36:43
470054519,active,2024-03,2024-03-29 09:51:31
470054519,cancelled,2024-05,2024-05-04 08:47:44
470054519,active,2024-05,2024-05-09 14:26:58
470117063,active,2024-03,2024-03-29 15:01:49
470149317,active,2024-03,2024-03-29 17:08:06
470149317,cancelled,2024-06,2024-06-29 07:01:18
470300847,active,2024-03,2024-03-30 06:13:21
470300848,active,2024-03,2024-03-30 06:13:21
470323030,active,2024-03,2024-03-30 08:52:54
470323030,cancelled,2024-04,2024-04-30 12:02:01
470333158,active,2024-03,2024-03-30 10:36:52
470333158,cancelled,2024-04,2024-04-29 07:14:36
470375074,active,2024-03,2024-03-30 14:51:09
470375074,cancelled,2024-04,2024-04-05 08:13:57
470471235,active,2024-03,2024-03-30 22:09:34
470647187,active,2024-03,2024-03-31 17:09:21
470733862,active,2024-03,2024-03-31 23:25:20
470733862,cancelled,2024-05,2024-05-25 04:37:52
470733866,active,2024-03,2024-03-31 23:25:20
470733866,cancelled,2024-05,2024-05-25 04:37:53
470839627,active,2024-04,2024-04-01 09:06:33
470839627,cancelled,2024-05,2024-05-13 13:22:46
470951292,active,2024-10,2024-10-28 05:52:13
471141471,active,2024-04,2024-04-02 09:57:00
471262936,active,2024-04,2024-04-02 19:31:29
471447611,active,2024-04,2024-04-03 11:23:32
471447611,cancelled,2024-04,2024-04-17 13:12:10
471557045,active,2024-10,2024-10-09 16:56:12
471748989,active,2024-04,2024-04-04 12:00:56
471748989,cancelled,2024-07,2024-07-04 16:27:13
472532434,active,2024-10,2024-10-27 07:52:00
472551338,active,2024-04,2024-04-07 12:13:05
472562569,active,2024-10,2024-10-27 07:51:55
472577118,active,2024-10,2024-10-27 07:51:55
472654317,active,2024-04,2024-04-07 18:23:22
472654317,cancelled,2024-04,2024-04-07 18:25:47
472654317,active,2024-04,2024-04-07 18:33:21
472654317,cancelled,2024-04,2024-04-07 18:34:16
472889692,active,2024-04,2024-04-08 15:06:41
473162152,active,2024-04,2024-04-09 03:49:21
473162152,cancelled,2024-05,2024-05-08 14:28:01
473521342,active,2024-04,2024-04-10 08:18:46
473521342,cancelled,2024-06,2024-06-10 06:41:52
473792302,active,2024-04,2024-04-11 01:10:38
473792302,cancelled,2024-08,2024-08-01 12:19:57
473892118,active,2024-05,2024-05-11 06:39:09
473892118,cancelled,2024-09,2024-09-26 15:02:54
474228603,active,2024-04,2024-04-12 09:52:14
474228603,cancelled,2024-05,2024-05-12 08:40:28
474481237,active,2024-10,2024-10-28 04:23:22
474492474,active,2024-04,2024-04-13 07:35:15
474587615,active,2024-07,2024-07-15 14:31:30
475001958,active,2024-10,2024-10-28 04:42:16
475159506,active,2024-04,2024-04-15 20:16:23
475159506,cancelled,2024-04,2024-04-15 22:45:15
475328349,active,2024-04,2024-04-16 12:48:07
475361737,active,2024-04,2024-04-16 15:25:43
475361737,cancelled,2024-07,2024-07-17 20:01:47
475912115,active,2024-10,2024-10-28 04:23:17
476004292,active,2024-04,2024-04-18 15:54:17
476052767,active,2024-04,2024-04-18 19:01:22
476052767,cancelled,2024-07,2024-07-09 09:19:12
476388352,active,2024-10,2024-10-28 04:43:40
476388355,active,2024-04,2024-04-19 23:32:02
476433037,active,2024-04,2024-04-20 03:15:01
476433037,cancelled,2024-07,2024-07-19 06:01:10
476433040,active,2024-04,2024-04-20 03:15:02
476433040,cancelled,2024-07,2024-07-19 06:02:00
476543738,active,2024-04,2024-04-20 15:38:46
476634056,active,2024-04,2024-04-20 22:26:21
476634056,cancelled,2024-07,2024-07-19 08:37:55
476712245,active,2024-10,2024-10-28 04:44:23
477032084,active,2024-04,2024-04-22 10:34:48
477298458,active,2024-04,2024-04-23 08:11:10
477558287,active,2024-04,2024-04-24 06:28:53
477558287,cancelled,2024-04,2024-04-24 11:17:34
477592124,active,2024-04,2024-04-24 10:24:38
477592124,cancelled,2024-08,2024-08-12 13:36:11
477749171,active,2024-10,2024-10-28 04:23:00
477759111,active,2024-04,2024-04-24 20:49:51
478360626,active,2024-04,2024-04-26 21:12:27
478500479,active,2024-10,2024-10-28 04:39:22
478528902,active,2024-04,2024-04-27 13:56:44
478528902,cancelled,2024-08,2024-08-28 09:37:23
478587009,active,2024-04,2024-04-27 18:10:16
478646310,active,2024-04,2024-04-27 23:04:50
478892181,active,2024-04,2024-04-28 20:38:35
478892181,cancelled,2024-08,2024-08-25 04:39:56
479325520,active,2024-04,2024-04-30 06:25:39
479325520,cancelled,2024-08,2024-08-21 18:59:38
479377834,active,2024-04,2024-04-30 11:12:09
479377834,cancelled,2024-08,2024-08-11 20:11:27
479520369,active,2024-04,2024-04-30 20:45:36
479520369,cancelled,2024-06,2024-06-03 10:56:19
480010444,active,2024-05,2024-05-02 08:14:34
480010444,cancelled,2024-07,2024-07-10 16:15:23
480249006,active,2024-05,2024-05-02 21:51:22
480680664,active,2024-05,2024-05-04 10:25:04
480680664,cancelled,2024-07,2024-07-06 10:48:38
480680664,active,2024-10,2024-10-07 12:11:37
480715591,active,2024-05,2024-05-04 13:43:56
480715591,cancelled,2024-07,2024-07-31 06:20:25
481267055,active,2024-05,2024-05-06 14:40:03
481267055,cancelled,2024-05,2024-05-29 20:21:34
481267056,active,2024-05,2024-05-06 14:40:03
481267056,cancelled,2024-05,2024-05-29 20:18:09
481332591,active,2024-05,2024-05-06 18:55:10
481375100,active,2024-10,2024-10-28 04:41:55
481577979,active,2024-05,2024-05-07 16:36:30
481577979,cancelled,2024-08,2024-08-07 07:07:21
481648888,active,2024-05,2024-05-07 21:30:45
481648888,cancelled,2024-09,2024-09-04 04:55:13
481663570,active,2024-10,2024-10-28 04:39:43
481795053,active,2024-05,2024-05-08 12:48:11
481795053,cancelled,2024-06,2024-06-04 09:44:04
482306674,active,2024-05,2024-05-09 15:22:14
482306674,cancelled,2024-07,2024-07-04 04:37:27
482329159,active,2024-05,2024-05-09 16:16:49
482329159,cancelled,2024-06,2024-06-04 19:09:38
482409962,active,2024-05,2024-05-09 21:06:15
482409962,cancelled,2024-05,2024-05-09 21:07:23
482418573,active,2024-05,2024-05-09 21:40:19
482833775,active,2024-05,2024-05-11 11:40:44
483662848,active,2024-05,2024-05-14 13:12:09
483662848,cancelled,2024-08,2024-08-28 19:00:32
484065197,active,2024-10,2024-10-28 04:39:42
484743610,active,2024-05,2024-05-18 04:21:55
484828835,active,2024-05,2024-05-18 14:59:52
484828835,cancelled,2024-06,2024-06-12 05:08:50
484904598,active,2024-05,2024-05-18 20:47:20
485066861,active,2024-05,2024-05-19 15:21:45
485066861,cancelled,2024-09,2024-09-02 18:37:03
485287896,active,2024-05,2024-05-20 11:11:15
485287896,cancelled,2024-05,2024-05-28 05:32:01
485287898,active,2024-05,2024-05-20 11:11:16
485287898,cancelled,2024-05,2024-05-28 05:32:37
485424384,active,2024-05,2024-05-20 20:44:51
485424384,cancelled,2024-06,2024-06-25 13:24:36
485675245,active,2024-05,2024-05-21 12:30:09
485675245,cancelled,2024-05,2024-05-21 12:34:42
485678294,active,2024-05,2024-05-21 12:44:36
485678294,cancelled,2024-05,2024-05-28 14:21:37
485678356,active,2024-05,2024-05-21 12:44:51
485678356,cancelled,2024-05,2024-05-21 12:48:01
486854441,active,2024-05,2024-05-22 09:51:21
487123365,active,2024-05,2024-05-22 20:31:21
487123365,cancelled,2024-08,2024-08-02 19:29:55
487365252,active,2024-05,2024-05-23 16:53:20
487365254,active,2024-05,2024-05-23 16:53:20
488594777,active,2024-05,2024-05-26 23:29:45
488764244,active,2024-05,2024-05-27 14:25:17
488831121,active,2024-05,2024-05-27 17:28:34
488831121,cancelled,2024-06,2024-06-14 01:20:12
489150812,active,2024-10,2024-10-28 04:23:15
489209544,active,2024-10,2024-10-28 04:23:19
489244998,active,2024-10,2024-10-28 04:23:01
489508307,active,2024-05,2024-05-29 17:16:30
489508307,cancelled,2024-09,2024-09-26 04:39:20
489589208,active,2024-10,2024-10-28 04:23:00
489720563,active,2024-05,2024-05-30 07:34:59
489787499,active,2024-05,2024-05-30 14:05:36
489890931,active,2024-05,2024-05-30 20:22:51
489890931,cancelled,2024-05,2024-05-30 20:25:04
490340312,active,2024-06,2024-06-01 06:52:00
490340312,cancelled,2024-07,2024-07-01 05:15:54
490376087,active,2024-06,2024-06-01 11:11:32
490719661,active,2024-06,2024-06-02 15:20:36
490719661,cancelled,2024-06,2024-06-27 19:50:59
490759917,active,2024-06,2024-06-02 17:49:19
490759917,cancelled,2024-07,2024-07-02 06:26:41
490775735,active,2024-10,2024-10-28 20:40:54
493002547,active,2024-06,2024-06-05 16:19:40
493002547,cancelled,2024-10,2024-10-01 11:30:21
493298865,active,2024-06,2024-06-05 20:38:33
493488971,active,2024-06,2024-06-05 22:31:17
493488971,cancelled,2024-07,2024-07-15 20:13:24
493595841,active,2024-06,2024-06-06 07:56:41
493595841,cancelled,2024-08,2024-08-23 08:41:06
493595842,active,2024-06,2024-06-06 07:56:41
493595842,cancelled,2024-08,2024-08-23 08:41:42
493599131,active,2024-06,2024-06-06 08:20:34
493599131,cancelled,2024-06,2024-06-24 13:10:11
493601666,active,2024-06,2024-06-06 08:42:08
493605519,active,2024-06,2024-06-06 09:13:55
493605519,cancelled,2024-09,2024-09-02 06:47:41
493607458,active,2024-06,2024-06-06 09:30:06
493611899,active,2024-06,2024-06-06 10:07:43
493611962,active,2024-06,2024-06-06 10:08:04
493612414,active,2024-06,2024-06-06 10:12:40
493612414,cancelled,2024-07,2024-07-06 06:46:09
493616556,active,2024-06,2024-06-06 10:46:53
493620317,active,2024-06,2024-06-06 11:08:17
493620317,cancelled,2024-08,2024-08-31 12:16:03
493624125,active,2024-06,2024-06-06 11:30:47
493630739,active,2024-06,2024-06-06 12:08:06
493630739,cancelled,2024-08,2024-08-08 09:40:13
493632898,active,2024-06,2024-06-06 12:20:05
493632898,cancelled,2024-09,2024-09-28 14:17:28
493655240,active,2024-06,2024-06-06 14:06:40
493655240,cancelled,2024-08,2024-08-27 19:58:59
493659418,active,2024-06,2024-06-06 14:23:48
493663897,active,2024-06,2024-06-06 14:42:27
493663897,cancelled,2024-06,2024-06-07 14:04:23
493664347,active,2024-06,2024-06-06 14:44:15
493664644,active,2024-06,2024-06-06 14:45:16
493672089,active,2024-06,2024-06-06 15:15:38
493673290,active,2024-06,2024-06-06 15:20:13
493673290,cancelled,2024-09,2024-09-08 20:49:47
493673336,active,2024-06,2024-06-06 15:20:26
493677125,active,2024-06,2024-06-06 15:35:16
493678418,active,2024-06,2024-06-06 15:40:19
493679663,active,2024-06,2024-06-06 15:45:02
493679663,cancelled,2024-07,2024-07-07 20:37:46
493680514,active,2024-06,2024-06-06 15:48:42
493680514,cancelled,2024-09,2024-09-06 07:32:12
493723162,active,2024-06,2024-06-06 16:01:56
493723162,cancelled,2024-09,2024-09-07 18:57:39
493728457,active,2024-06,2024-06-06 16:03:24
493808308,active,2024-06,2024-06-06 16:25:05
493900041,active,2024-06,2024-06-06 17:07:02
493900041,cancelled,2024-10,2024-10-05 20:08:40
493907837,active,2024-06,2024-06-06 17:37:12
493908303,active,2024-06,2024-06-06 17:39:27
493908612,active,2024-06,2024-06-06 17:40:46
493908612,cancelled,2024-09,2024-09-01 11:37:37
493919521,active,2024-06,2024-06-06 18:11:37
493919521,cancelled,2024-10,2024-10-14 08:48:07
494135155,active,2024-06,2024-06-06 19:25:03
494155494,active,2024-06,2024-06-06 19:37:28
494155694,active,2024-06,2024-06-06 19:38:20
